fecha,cliente_id,producto_id,precio,costo,canal,region,descuento,ingreso,ganancia
2024-01-02 14:00:00,1002,P011,1124.074670266197,590.3119894788344,App móvil,Sur,0.2404363441761488,853.8062659663827,263.4942764875483
2024-01-02 15:00:00,1027,P011,200.7174254249339,121.25622837771367,Marketplace,Norte,0.24477126184414696,151.58756792956436,30.33133955185069
2024-01-02 16:00:00,1325,P015,967.0035115939454,605.0757628576991,Web,CDMX,0.19825309969234964,775.2920680070588,170.21630514935964
2024-01-02 17:00:00,1939,P010,634.1409956923694,320.2896531241782,App móvil,Sur,0.24714761975658298,477.4145580169308,157.12490489275262
2024-01-02 18:00:00,1148,P012,912.8803921929494,556.3888742801363,App móvil,CDMX,0.22309005631878548,709.2258540863095,152.8369798061732
2024-01-02 19:00:00,1539,P012,407.3226275581645,237.10778657455322,Marketplace,CDMX,0.10398315925810528,364.967933907354,127.86014733280078
2024-01-02 20:00:00,1487,P015,641.6630426588446,418.24295318439187,Web,Sur,0.19619427709585194,515.7724258652678,97.52947268087593
2024-01-02 21:00:00,1821,P014,1035.3606521816528,622.1721991505633,Web,Norte,0.22801696128140644,799.280862440857,177.10866329029375
2024-01-02 22:00:00,1437,P014,586.9098139915701,421.31593351941376,Marketplace,Occidente,0.17815151839677312,482.3509394670042,61.035005947590435
2024-01-02 23:00:00,1064,P015,463.67784119681005,302.77224018642124,Web,Norte,0.10569558514140098,414.6691404544116,111.89690026799036
2024-01-03 00:00:00,1355,P014,666.5786941906465,359.2383691430838,Marketplace,CDMX,0.016447560504106312,655.6151007871977,296.3767316441139
2024-01-03 01:00:00,1532,P003,874.967165991822,634.3672923279069,App móvil,CDMX,0.2024242342651469,697.8526074087818,63.4853150808749
2024-01-03 02:00:00,1251,P012,560.0978473232781,296.7222909880908,Marketplace,Sur,0.23818571828161758,426.6905392505953,129.96824826250452
2024-01-03 03:00:00,1234,P007,1129.7085214136139,849.2185592260831,App móvil,CDMX,0.09061581505748159,1027.3390629683367,178.12050374225362
2024-01-03 04:00:00,1226,P004,389.18769764869336,303.3432666009397,Marketplace,Sur,0.0379765127472349,374.40770608787074,71.06443948693101
2024-01-03 05:00:00,1524,P009,596.7831470944885,356.1205480599381,App móvil,Sur,0.08162595986763893,548.0701498800705,191.94960182013244
2024-01-03 06:00:00,1312,P003,920.4668082426576,715.9784702064229,App móvil,Norte,0.14565558954456156,786.3956726318725,70.41720242544955
2024-01-03 07:00:00,1048,P005,842.4892540701219,621.6748827702613,Marketplace,CDMX,0.07923225082055904,775.7369341780122,154.06205140775091
2024-01-03 08:00:00,1117,P003,1043.1872102797297,810.2755146515751,App móvil,Norte,0.15265468254908848,883.9397978552084,73.66428320363332
2024-01-03 09:00:00,1053,P007,1196.3305577832753,837.2890762526948,Web,Occidente,0.24171305806115764,907.1618402094693,69.87276395677452
2024-01-03 10:00:00,1649,P005,540.887078114353,308.68058384449137,Marketplace,Norte,0.16768362332692063,450.18917304542714,141.50858920093577
2024-01-03 11:00:00,1564,P009,177.82351175080862,136.63193487446722,Web,CDMX,0.09066484157140542,161.7011712302506,25.069236355783374
2024-01-03 12:00:00,1043,P007,84.97826292916318,47.18668929203152,App móvil,Occidente,0.23393824286788373,65.09859741754971,17.911908125518195
2024-01-03 13:00:00,1814,P002,885.9084420607373,499.5798632753328,App móvil,CDMX,0.14140881717528597,760.6331771433281,261.0533138679953
2024-01-03 14:00:00,1052,P004,1055.1157220050231,613.3587077677487,App móvil,Occidente,0.032093099633141664,1021.2537880142218,407.89508024647307
2024-01-03 15:00:00,1585,P009,303.81947383608144,179.64052319976753,Marketplace,CDMX,0.12474525129844038,265.91943722303955,86.27891402327202
2024-01-03 16:00:00,1557,P012,232.21524276839187,151.94862588325174,App móvil,Norte,0.16340911122751248,194.26915633412793,42.32053045087619
2024-01-03 17:00:00,1524,P014,121.53585525454463,86.78112277367276,Web,CDMX,0.20956359145418463,96.06636493694631,9.285242163273551
2024-01-03 18:00:00,1676,P002,996.1083599747874,774.8352916666457,Web,Sur,0.23411919667691183,762.900270934334,-11.935020732311727
2024-01-03 19:00:00,1101,P010,408.08923087647196,214.87174353713078,Marketplace,Sur,0.0793540334290963,375.7057044074462,160.83396087031542
2024-01-03 20:00:00,1791,P009,511.95142667374296,402.5529403068082,Web,Norte,0.0388780910197592,492.04773250982555,89.49479220301737
2024-01-03 21:00:00,1769,P010,628.1627203510542,487.70358257555887,Marketplace,Norte,0.018457160548470603,616.5686201709708,128.86503759541193
2024-01-03 22:00:00,1981,P005,1015.3712193409833,524.1344078141152,Marketplace,Occidente,0.1845886506770707,827.9452160264992,303.810808212384
2024-01-03 23:00:00,1848,P002,798.4582047957076,485.53951302319945,App móvil,Norte,0.198789563178858,639.7330470477938,154.19353402459433
2024-01-04 00:00:00,1867,P004,757.324324336483,563.4061427623781,Web,Sur,0.10234328173204171,679.8172676483861,116.411124886008
2024-01-04 01:00:00,1397,P012,252.02291494929733,172.25084858655072,Web,Norte,0.09898135179340725,227.07734614470098,54.826497558150265
2024-01-04 02:00:00,1137,P015,640.1683754663043,469.70957895425556,Web,Sur,0.23855925791365798,487.4502828752708,17.74070392101521
2024-01-04 03:00:00,1674,P012,872.6881697554535,624.5916514042367,App móvil,Norte,0.22917033127008185,672.6939327971147,48.10228139287801
2024-01-04 04:00:00,1920,P007,1169.2500154850654,758.8795464824689,Marketplace,Sur,0.058316475479260804,1101.0634756279053,342.1839291454364
2024-01-04 05:00:00,1386,P012,281.61725559535506,144.29094169225377,Web,Occidente,0.19520191193745182,226.64502886856368,82.35408717630992
2024-01-04 06:00:00,1110,P013,60.97485602731064,41.175128864320904,Web,CDMX,0.155675099058235,51.48258927519744,10.307460410876537
2024-01-04 07:00:00,1613,P008,136.5966486382402,70.2885369321629,Web,CDMX,0.03855568477990998,131.33007131135207,61.04153437918917
2024-01-04 08:00:00,1016,P015,482.2303349592761,328.4557686458872,Web,Sur,0.0891927617716401,439.21887957419517,110.76311092830798
2024-01-04 09:00:00,1779,P003,993.6263449078851,735.405968371191,App móvil,Norte,0.04436823532687062,949.5408974100338,214.13492903884287
2024-01-04 10:00:00,1181,P014,58.213394033481805,39.32300356879701,Marketplace,Norte,0.07378900970545965,53.91788533615747,14.594881767360455
2024-01-04 11:00:00,1883,P001,575.2401818187163,459.67819214934684,Web,CDMX,0.1538252939433379,486.75369176243316,27.075499613086322
2024-01-04 12:00:00,1535,P004,428.6152076426037,272.92499821094486,Web,Sur,0.09381636776085991,388.4040856945079,115.47908748356303
2024-01-04 13:00:00,1540,P002,110.35396661468671,79.96780758295785,Marketplace,Norte,0.0985148799589643,99.4824588406453,19.514651257687447
2024-01-04 14:00:00,1170,P008,567.7717296735099,397.5333182507926,App móvil,CDMX,0.13491182315429745,491.1726104877878,93.63929223699517
2024-01-04 15:00:00,1408,P004,342.96101343722665,273.4872320257771,App móvil,Sur,0.02180603471043069,335.48239367389,61.99516164811291
2024-01-04 16:00:00,1739,P002,454.6675594990574,324.6170430775547,App móvil,Occidente,0.1846993224623537,370.6907693139696,46.07372623641493
2024-01-04 17:00:00,1377,P014,861.457600501937,473.1204563504435,App móvil,Norte,0.10042738335333501,774.9436678136849,301.8232114632414
2024-01-04 18:00:00,1187,P006,649.7836314976122,511.1557453196253,Web,Norte,0.12009927205058005,571.7450903643667,60.58934504474138
2024-01-04 19:00:00,1857,P006,193.34454334173535,135.4055965412176,Marketplace,Sur,0.24357493221365792,146.25065930339153,10.845062762173939
2024-01-04 20:00:00,1229,P010,1155.626721487185,598.385214281284,Marketplace,CDMX,0.0860917220795635,1056.1368269531931,457.75161267190913
2024-01-04 21:00:00,1832,P004,781.2973805661991,544.775608738961,Marketplace,Sur,0.16205473399348136,654.68444138874,109.90883264977901
2024-01-04 22:00:00,1851,P006,930.7486895119113,711.9630138894806,App móvil,CDMX,0.09812607932395268,839.4179697742005,127.45495588471988
2024-01-04 23:00:00,1118,P013,141.09512250962644,94.97289891801289,App móvil,Sur,0.22357067967091954,109.55039007189758,14.577491153884694
2024-01-05 00:00:00,1155,P015,104.11713637902173,63.11642146966011,Marketplace,Occidente,0.21168906674875987,82.07667694639326,18.960255476733153
2024-01-05 01:00:00,1783,P002,72.36525792329334,54.004230182017615,Web,Norte,0.06040606794059608,67.99395723664013,13.989727054622513
2024-01-05 02:00:00,1686,P010,267.11313193946114,196.2623359573595,App móvil,CDMX,0.17293642815272514,220.91954098916312,24.657205031803613
2024-01-05 03:00:00,1464,P012,526.5696573762693,349.24977183929155,Web,Occidente,0.016292998974301753,517.9902584887394,168.74048664944786
2024-01-05 04:00:00,1103,P002,1126.2000534132462,615.2526967571409,Marketplace,Sur,0.24079634738247252,855.015194129391,239.7624973722501
2024-01-05 05:00:00,1603,P010,575.6186081556427,331.1510515166404,App móvil,CDMX,0.08724752700353938,525.3973080968435,194.24625658020312
2024-01-05 06:00:00,1697,P014,383.79337117840885,276.92426156316276,Web,CDMX,0.20796069314619176,303.9794356832333,27.055174120070546
2024-01-05 07:00:00,1971,P004,696.2255415476128,516.4772684139931,App móvil,Occidente,0.07960784151932748,640.8005289743825,124.32326056038937
2024-01-05 08:00:00,1794,P014,178.72476485500763,104.33586877251709,Marketplace,Sur,0.158192685299218,150.45181437312266,46.11594560060557
2024-01-05 09:00:00,1501,P015,750.9317746557307,458.3653934454753,Marketplace,Occidente,0.24589769799608294,566.2793799157732,107.91398647029791
2024-01-05 10:00:00,1692,P015,703.6967474800788,368.23716528534766,Marketplace,Sur,0.21918746578290757,549.4552407202457,181.21807543489803
2024-01-05 11:00:00,1681,P008,960.7919884165661,686.0425514174651,Web,Occidente,0.04009147747622685,922.2724180536242,236.22986663615904
2024-01-05 12:00:00,1698,P014,1184.6907533595777,593.6168618820055,App móvil,Occidente,0.13687210828736782,1022.5396322787021,428.9227703966966
2024-01-05 13:00:00,1174,P007,338.5044924735271,173.9786004425255,App móvil,Occidente,0.08713294552867254,309.0095989696203,135.0309985270948
2024-01-05 14:00:00,1733,P012,636.1049184243248,318.88144407719085,App móvil,Occidente,0.10858471291207294,567.0336484752619,248.15220439807104
2024-01-05 15:00:00,1744,P009,1095.1952172668541,759.6228850174261,Marketplace,Sur,0.08379578230469215,1003.4224772596207,243.79959224219454
2024-01-05 16:00:00,1673,P014,952.9683670862676,595.811202401419,Web,Norte,0.08398981204887829,872.9287330461656,277.1175306447466
2024-01-05 17:00:00,1420,P008,610.5172485659288,359.75585329947427,Marketplace,Occidente,0.13563831094415285,527.7077201681747,167.9518668687004
2024-01-05 18:00:00,1133,P005,1137.1773970569946,879.9595863032537,Marketplace,Sur,0.04799100228078815,1082.6031140011717,202.643527697918
2024-01-05 19:00:00,1390,P013,115.82219754433079,64.6103517838053,Web,Norte,0.13434885630834117,100.26161776913119,35.65126598532589
2024-01-05 20:00:00,1991,P002,1120.6484126694716,691.2275991681918,Marketplace,CDMX,0.06974135929957523,1042.4928690729912,351.2652699047994
2024-01-05 21:00:00,1735,P015,108.08350124022753,84.53140813064634,Marketplace,CDMX,0.0722457260604499,100.27493021797176,15.743522087325417
2024-01-05 22:00:00,1500,P005,679.400455731887,426.7531458972134,App móvil,Occidente,0.1846870072589057,553.924018832428,127.17087293521462
2024-01-05 23:00:00,1664,P008,1074.0070902012485,715.727030483065,Web,CDMX,0.007398400889983947,1066.0611551892546,350.3341247061895
2024-01-06 00:00:00,1032,P010,352.1290850954982,184.55122674511497,Web,Occidente,0.09523644066845177,318.5935643751646,134.04233763004962
2024-01-06 01:00:00,1054,P009,593.0857737869324,437.1338197908063,App móvil,Occidente,0.10188359503841127,532.6600629873817,95.52624319657542
2024-01-06 02:00:00,1953,P012,422.9782110075116,265.13443086990776,Web,Norte,0.12127753492954318,371.6804562476124,106.54602537770467
2024-01-06 03:00:00,1518,P012,1144.965504637804,847.4514134007312,App móvil,CDMX,0.16725275618238467,953.4668682533764,106.01545485264523
2024-01-06 04:00:00,1755,P012,997.1924339660545,574.5217436576042,Marketplace,Occidente,0.09242169568427164,905.0302182953857,330.50847463778143
2024-01-06 05:00:00,1824,P013,865.3517380253365,542.3536853357949,Web,CDMX,0.05328427607661376,819.2420971130169,276.888411777222
2024-01-06 06:00:00,1637,P009,725.771034607375,534.1418478981766,Web,Norte,0.22121821013657716,565.2172653625597,31.075417464383122
2024-01-06 07:00:00,1011,P013,993.6805577227703,787.1572996743042,Marketplace,CDMX,0.24525965667030297,749.9708052957286,-37.18649437857562
2024-01-06 08:00:00,1527,P015,501.10709775207914,259.51718091933463,Marketplace,Norte,0.005003673293233202,498.5997215500074,239.08254063067278
2024-01-06 09:00:00,1719,P013,564.6846333719711,419.9767722889617,Web,Norte,0.13661671275017448,487.53927502015495,67.56250273119326
2024-01-06 10:00:00,1554,P001,889.5019792429907,524.9900458588086,Web,Norte,0.08542559477729955,813.5157436105732,288.5256977517646
2024-01-06 11:00:00,1372,P009,461.4179777877714,306.945844178574,Web,Occidente,0.06924739384680231,429.4659853519065,122.52014117333249
2024-01-06 12:00:00,1483,P007,123.48608335562989,72.48974896097441,App móvil,Sur,0.08392659771748387,113.12231651413425,40.632567553159845
2024-01-06 13:00:00,1972,P009,135.48480021898217,92.67616129832507,Web,Occidente,0.15971943910655015,113.84524392054334,21.16908262221827
2024-01-06 14:00:00,1646,P008,182.66722150155945,110.72206476071626,Web,CDMX,0.047679002557448724,173.95783058042454,63.23576581970828
2024-01-06 15:00:00,1227,P001,1050.1335218452123,630.1688150433259,Marketplace,Occidente,0.22821517791448756,810.4771133233397,180.3082982800138
2024-01-06 16:00:00,1622,P012,593.060389619635,303.2801080052068,Marketplace,Occidente,0.11652863123486895,523.9518741776408,220.671766172434
2024-01-06 17:00:00,1306,P008,869.8147247464469,473.2558598761785,App móvil,Sur,0.0813942082873321,799.0168438690462,325.7609839928677
2024-01-06 18:00:00,1456,P008,501.84573594562727,388.9924030616146,Marketplace,CDMX,0.19138283288689975,405.80107732814207,16.808674266527476
2024-01-06 19:00:00,1159,P015,347.5175895279797,277.8344844926558,Web,Norte,0.004086666309048165,346.09740110305404,68.26291661039824
2024-01-06 20:00:00,1330,P011,449.2709926965437,329.83507253057667,Web,Norte,0.10796321643450921,400.7662512743,70.93117874372331
2024-01-06 21:00:00,1775,P003,963.3096971147611,564.5416633671517,App móvil,CDMX,0.08882590025030748,877.7428460486915,313.20118268153976
2024-01-06 22:00:00,1224,P001,768.998543786154,477.34318951815897,Marketplace,Occidente,0.08455247749743361,703.977811717116,226.634622198957
2024-01-06 23:00:00,1982,P008,1128.2857469515873,814.4542358733904,Marketplace,Sur,0.0842678405226458,1033.2075435634965,218.7533076901061
2024-01-07 00:00:00,1728,P003,831.6604953633591,657.4725870267624,Marketplace,Sur,0.007817844436816851,825.1587029863623,167.68611595959987
2024-01-07 01:00:00,1503,P003,705.708876517898,449.28345271346313,App móvil,CDMX,0.03802910075220994,678.87140255107,229.58794983760686
2024-01-07 02:00:00,1455,P001,751.7254103337096,562.9346285709538,Marketplace,CDMX,0.0354712898281036,725.0607404326125,162.12611186165873
2024-01-07 03:00:00,1044,P011,1133.727155388677,898.5022124720621,Marketplace,Occidente,0.24715262620488052,853.5235115345768,-44.978700937485314
2024-01-07 04:00:00,1213,P005,956.431069346712,728.8405983849833,Marketplace,Sur,0.00554143897265294,951.131064944378,222.29046655939464
2024-01-07 05:00:00,1058,P010,77.64742297140349,44.114989225321864,Web,CDMX,0.041768414087999556,74.40421325586786,30.289224030545995
2024-01-07 06:00:00,1643,P007,664.2606505560518,333.7309006149856,App móvil,Occidente,0.2435436271646742,502.48420233686477,168.75330172187915
2024-01-07 07:00:00,1615,P010,841.5891732785495,545.0337773262753,Web,Occidente,0.15706414845250108,709.4056864307098,164.3719091044345
2024-01-07 08:00:00,1194,P009,911.0032502050283,600.7230585143246,App móvil,CDMX,0.11266678015168283,808.3634472967099,207.64038878238523
2024-01-07 09:00:00,1924,P012,295.1134372110272,165.37422465231396,Marketplace,Sur,0.01969023326159247,289.30258479371173,123.92836014139777
2024-01-07 10:00:00,1488,P007,1047.2539576190552,613.0648938892584,Web,Norte,0.16741529040821918,871.9276321731043,258.86273828384583
2024-01-07 11:00:00,1156,P009,1149.2196192514382,838.4085168795395,Marketplace,Occidente,0.034450746920316966,1109.6281449927437,271.2196281132042
2024-01-07 12:00:00,1609,P008,322.22260172160026,206.5782560853507,Marketplace,Norte,0.1677965305397954,268.15476709120946,61.57651100585878
2024-01-07 13:00:00,1225,P012,1065.0077761448326,633.8992581200936,App móvil,Occidente,0.2447941243000146,804.3001302107524,170.40087209065882
2024-01-07 14:00:00,1411,P002,161.5255768935097,110.93379692431932,Marketplace,Sur,0.1329931646542382,140.04377924984036,29.10998232552103
2024-01-07 15:00:00,1204,P001,114.06286153253197,79.36812446424024,Web,Norte,0.0535211636256652,107.95808445683774,28.5899599925975
2024-01-07 16:00:00,1078,P007,198.60737011816178,145.14598660459242,App móvil,CDMX,0.15632093771989955,167.56087978320758,22.41489317861516
2024-01-07 17:00:00,1123,P007,116.4022413870914,63.673514675444615,App móvil,Occidente,0.12823242194782072,101.47570005386982,37.8021853784252
2024-01-07 18:00:00,1470,P014,1021.7640727291423,738.1787426855358,Web,CDMX,0.1332850659026615,885.5781809584668,147.39943827293098
2024-01-07 19:00:00,1939,P008,117.90766612701275,80.15699388070857,Marketplace,CDMX,0.1195267365299992,103.81454758298217,23.657553702273603
2024-01-07 20:00:00,1217,P005,362.4138200682038,187.46636192395354,Marketplace,Sur,0.16843514356088896,301.3705962565657,113.90423433261216
2024-01-07 21:00:00,1515,P003,169.31979506623486,124.15097786841976,Marketplace,CDMX,0.1429863406017505,145.1093771782756,20.958399309855835
2024-01-07 22:00:00,1601,P012,389.7353417608297,239.65764819058197,Marketplace,Occidente,0.24674876936359322,293.5686258038456,53.91097761326361
2024-01-07 23:00:00,1103,P008,154.14338774105858,92.34950480931724,Marketplace,CDMX,0.2064658552605797,122.31804135833777,29.968536549020527
2024-01-08 00:00:00,1392,P006,818.2037383544662,519.0868984035843,App móvil,CDMX,0.06617459442775164,764.0594378095891,244.97253940600478
2024-01-08 01:00:00,1630,P011,203.32583879396142,122.77882078583066,App móvil,Occidente,0.1814391304762434,166.43457539983223,43.655754614001566
2024-01-08 02:00:00,1644,P003,1029.622814714721,619.3033764459414,Web,CDMX,0.05357508734618363,974.4606824827564,355.15730603681504
2024-01-08 03:00:00,1823,P001,989.7697083356371,734.8280934095956,Marketplace,Sur,0.1955866020203478,796.1840142995991,61.35592089000352
2024-01-08 04:00:00,1607,P003,65.71093829120083,35.309876271566694,Marketplace,Occidente,0.03688940999433554,63.28690054746424,27.97702427589755
2024-01-08 05:00:00,1979,P005,1080.085308842382,854.5419166374691,Marketplace,Sur,0.11838845838680953,952.2156742022912,97.67375756482215
2024-01-08 06:00:00,1433,P015,83.28596425487211,55.50838725661375,Web,CDMX,0.19765154957651865,66.8243643619221,11.315977105308342
2024-01-08 07:00:00,1330,P014,325.5926527011901,180.66393931720614,Marketplace,Norte,0.07002817557664134,302.79199325136676,122.12805393416062
2024-01-08 08:00:00,1142,P003,87.24750844239432,47.05822140765371,App móvil,Sur,0.20927978128291577,68.98836895809069,21.930147550436978
2024-01-08 09:00:00,1799,P001,436.2200100952134,295.51849327140786,Marketplace,Sur,0.161037677258493,365.9721528958039,70.45365962439604
2024-01-08 10:00:00,1539,P005,640.9465045702624,442.1888865637138,Web,CDMX,0.09938058227680396,577.2488677377876,135.05998117407376
2024-01-08 11:00:00,1277,P010,966.1415993674088,498.4399206528338,App móvil,Norte,0.10585417732656796,863.8714751853971,365.4315545325633
2024-01-08 12:00:00,1232,P007,438.67878304031154,251.31932671010037,App móvil,Occidente,0.23149788347996383,337.1255732389132,85.80624652881284
2024-01-08 13:00:00,1528,P015,861.3135283740843,636.1993984033892,App móvil,Norte,0.05444775000309482,814.4169447068886,178.21754630349938
2024-01-08 14:00:00,1570,P014,265.6301256868274,136.76960167481613,Marketplace,Occidente,0.17334065379367755,219.585626032976,82.81602435815986
2024-01-08 15:00:00,1089,P007,913.1882252557454,690.8511824564706,Web,CDMX,0.17682355143538386,751.7150401370492,60.863857680578576
2024-01-08 16:00:00,1491,P011,321.3960967956232,224.15730370168296,Web,Norte,0.23061242329590917,247.27816407573795,23.120860374054985
2024-01-08 17:00:00,1198,P009,215.07646933533312,135.5685009139623,Marketplace,CDMX,0.17829106718933516,176.73025609022224,41.16175517625993
2024-01-08 18:00:00,1361,P015,263.22017793016244,158.9665238091745,Web,Sur,0.14611685451459375,224.7592734862354,65.7927496770609
2024-01-08 19:00:00,1440,P015,259.3725982141337,131.1840952369921,App móvil,Norte,0.22563063475407322,200.8501942412655,69.6660990042734
2024-01-08 20:00:00,1025,P010,639.7923112835398,478.2860088762577,App móvil,Occidente,0.2072830074120995,507.1742368815496,28.888228005291865
2024-01-08 21:00:00,1024,P010,1021.517218366368,554.4964585629937,Web,Sur,0.17919411370855656,838.4673457831766,283.97088722018293
2024-01-08 22:00:00,1393,P012,141.54583854138147,83.91723351125736,Web,Occidente,0.008144595598043619,140.39300492787595,56.475771416618585
2024-01-08 23:00:00,1506,P013,862.999766267436,578.8416404439978,Marketplace,Sur,0.09338010456009035,782.4127578580493,203.5711174140515
2024-01-09 00:00:00,1300,P003,802.4984286007863,460.4718168017741,Marketplace,Occidente,0.15797241805046358,675.7258113530228,215.2539945512487
2024-01-09 01:00:00,1338,P015,1053.3979446037667,683.8049951106631,Marketplace,Occidente,0.13056263108919125,915.8635373723529,232.0585422616898
2024-01-09 02:00:00,1266,P007,330.7696945829433,245.69667137391045,Marketplace,CDMX,0.07982958162446097,304.3644882503362,58.667816876425746
2024-01-09 03:00:00,1460,P001,567.6263374877841,363.9400861161129,Marketplace,Sur,0.03610597887744413,547.1316329361691,183.1915468200562
2024-01-09 04:00:00,1692,P004,1114.7014806100449,874.698675471673,Marketplace,CDMX,0.1382491456722304,960.5949532361359,85.89627776446287
2024-01-09 05:00:00,1455,P013,808.9924676556147,610.1827192931837,App móvil,CDMX,0.07147939396555325,751.166176344894,140.98345705171027
2024-01-09 06:00:00,1359,P004,497.0836747908364,298.2063474846081,Web,CDMX,0.05825012245224909,468.1284898652562,169.9221423806481
2024-01-09 07:00:00,1067,P014,201.12424028355872,124.69474367652211,Marketplace,CDMX,0.09973955676373339,181.06419770323396,56.36945402671185
